"","competition_type","competition_name","country","gender","governing_body","first_season","last_season","tier","awards","comp_url","seasons","season_end_year","seasons_urls","fixtures_url","is_completed","filter_out"
"1117","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2012-2013",2013,"https://fbref.com/en/comps/27/2012-2013/2012-2013-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2012-2013/schedule/2012-2013-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1118","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2011-2012",2012,"https://fbref.com/en/comps/27/2011-2012/2011-2012-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2011-2012/schedule/2011-2012-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1119","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2010-2011",2011,"https://fbref.com/en/comps/27/2010-2011/2010-2011-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2010-2011/schedule/2010-2011-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1120","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2009-2010",2010,"https://fbref.com/en/comps/27/2009-2010/2009-2010-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2009-2010/schedule/2009-2010-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1121","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2008-2009",2009,"https://fbref.com/en/comps/27/2008-2009/2008-2009-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2008-2009/schedule/2008-2009-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1122","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2007-2008",2008,"https://fbref.com/en/comps/27/2007-2008/2007-2008-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2007-2008/schedule/2007-2008-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1123","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2006-2007",2007,"https://fbref.com/en/comps/27/2006-2007/2006-2007-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2006-2007/schedule/2006-2007-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1124","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2005-2006",2006,"https://fbref.com/en/comps/27/2005-2006/2005-2006-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2005-2006/schedule/2005-2006-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1125","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2004-2005",2005,"https://fbref.com/en/comps/27/2004-2005/2004-2005-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2004-2005/schedule/2004-2005-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1126","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2003-2004",2004,"https://fbref.com/en/comps/27/2003-2004/2003-2004-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2003-2004/schedule/2003-2004-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1127","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2002-2003",2003,"https://fbref.com/en/comps/27/2002-2003/2002-2003-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2002-2003/schedule/2002-2003-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1128","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2001-2002",2002,"https://fbref.com/en/comps/27/2001-2002/2001-2002-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2001-2002/schedule/2001-2002-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1129","Domestic Leagues - 1st Tier","Super League Greece","GRE","M",NA,"2000-2001","2025-2026","1st","Best Greek Player (Superleague)","https://fbref.com/en/comps/27/history/Super-League-Greece-Seasons","2000-2001",2001,"https://fbref.com/en/comps/27/2000-2001/2000-2001-Super-League-Greece-Stats","https://fbref.com/en/comps/27/2000-2001/schedule/2000-2001-Super-League-Greece-Scores-and-Fixtures",TRUE,"N"
"1130","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2025-2026",2026,"https://fbref.com/en/comps/46/NB-I-Stats","https://fbref.com/en/comps/46/schedule/NB-I-Scores-and-Fixtures",FALSE,"N"
"1131","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2024-2025",2025,"https://fbref.com/en/comps/46/2024-2025/2024-2025-NB-I-Stats","https://fbref.com/en/comps/46/2024-2025/schedule/2024-2025-NB-I-Scores-and-Fixtures",TRUE,"N"
"1132","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2023-2024",2024,"https://fbref.com/en/comps/46/2023-2024/2023-2024-NB-I-Stats","https://fbref.com/en/comps/46/2023-2024/schedule/2023-2024-NB-I-Scores-and-Fixtures",TRUE,"N"
"1133","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2022-2023",2023,"https://fbref.com/en/comps/46/2022-2023/2022-2023-NB-I-Stats","https://fbref.com/en/comps/46/2022-2023/schedule/2022-2023-NB-I-Scores-and-Fixtures",TRUE,"N"
"1134","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2021-2022",2022,"https://fbref.com/en/comps/46/2021-2022/2021-2022-NB-I-Stats","https://fbref.com/en/comps/46/2021-2022/schedule/2021-2022-NB-I-Scores-and-Fixtures",TRUE,"N"
"1135","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2020-2021",2021,"https://fbref.com/en/comps/46/2020-2021/2020-2021-NB-I-Stats","https://fbref.com/en/comps/46/2020-2021/schedule/2020-2021-NB-I-Scores-and-Fixtures",TRUE,"N"
"1136","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2019-2020",2020,"https://fbref.com/en/comps/46/2019-2020/2019-2020-NB-I-Stats","https://fbref.com/en/comps/46/2019-2020/schedule/2019-2020-NB-I-Scores-and-Fixtures",TRUE,"N"
"1137","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2018-2019",2019,"https://fbref.com/en/comps/46/2018-2019/2018-2019-NB-I-Stats","https://fbref.com/en/comps/46/2018-2019/schedule/2018-2019-NB-I-Scores-and-Fixtures",TRUE,"N"
"1138","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2017-2018",2018,"https://fbref.com/en/comps/46/2017-2018/2017-2018-NB-I-Stats","https://fbref.com/en/comps/46/2017-2018/schedule/2017-2018-NB-I-Scores-and-Fixtures",TRUE,"N"
"1139","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2016-2017",2017,"https://fbref.com/en/comps/46/2016-2017/2016-2017-NB-I-Stats","https://fbref.com/en/comps/46/2016-2017/schedule/2016-2017-NB-I-Scores-and-Fixtures",TRUE,"N"
"1140","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2015-2016",2016,"https://fbref.com/en/comps/46/2015-2016/2015-2016-NB-I-Stats","https://fbref.com/en/comps/46/2015-2016/schedule/2015-2016-NB-I-Scores-and-Fixtures",TRUE,"N"
"1141","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2014-2015",2015,"https://fbref.com/en/comps/46/2014-2015/2014-2015-NB-I-Stats","https://fbref.com/en/comps/46/2014-2015/schedule/2014-2015-NB-I-Scores-and-Fixtures",TRUE,"N"
"1142","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2013-2014",2014,"https://fbref.com/en/comps/46/2013-2014/2013-2014-NB-I-Stats","https://fbref.com/en/comps/46/2013-2014/schedule/2013-2014-NB-I-Scores-and-Fixtures",TRUE,"N"
"1143","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2012-2013",2013,"https://fbref.com/en/comps/46/2012-2013/2012-2013-NB-I-Stats","https://fbref.com/en/comps/46/2012-2013/schedule/2012-2013-NB-I-Scores-and-Fixtures",TRUE,"N"
"1144","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2011-2012",2012,"https://fbref.com/en/comps/46/2011-2012/2011-2012-NB-I-Stats","https://fbref.com/en/comps/46/2011-2012/schedule/2011-2012-NB-I-Scores-and-Fixtures",TRUE,"N"
"1145","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2010-2011",2011,"https://fbref.com/en/comps/46/2010-2011/2010-2011-NB-I-Stats","https://fbref.com/en/comps/46/2010-2011/schedule/2010-2011-NB-I-Scores-and-Fixtures",TRUE,"N"
"1146","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2009-2010",2010,"https://fbref.com/en/comps/46/2009-2010/2009-2010-NB-I-Stats","https://fbref.com/en/comps/46/2009-2010/schedule/2009-2010-NB-I-Scores-and-Fixtures",TRUE,"N"
"1147","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2008-2009",2009,"https://fbref.com/en/comps/46/2008-2009/2008-2009-NB-I-Stats","https://fbref.com/en/comps/46/2008-2009/schedule/2008-2009-NB-I-Scores-and-Fixtures",TRUE,"N"
"1148","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2007-2008",2008,"https://fbref.com/en/comps/46/2007-2008/2007-2008-NB-I-Stats","https://fbref.com/en/comps/46/2007-2008/schedule/2007-2008-NB-I-Scores-and-Fixtures",TRUE,"N"
"1149","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2006-2007",2007,"https://fbref.com/en/comps/46/2006-2007/2006-2007-NB-I-Stats","https://fbref.com/en/comps/46/2006-2007/schedule/2006-2007-NB-I-Scores-and-Fixtures",TRUE,"N"
"1150","Domestic Leagues - 1st Tier","Nemzeti Bajnokság I","HUN","M",NA,"2005-2006","2025-2026","1st","","https://fbref.com/en/comps/46/history/NB-I-Seasons","2005-2006",2006,"https://fbref.com/en/comps/46/2005-2006/2005-2006-NB-I-Stats","https://fbref.com/en/comps/46/2005-2006/schedule/2005-2006-NB-I-Scores-and-Fixtures",TRUE,"N"
"1151","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2024-2025",2025,"https://fbref.com/en/comps/82/Indian-Super-League-Stats","https://fbref.com/en/comps/82/schedule/Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1152","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2023-2024",2024,"https://fbref.com/en/comps/82/2023-2024/2023-2024-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2023-2024/schedule/2023-2024-Indian-Super-League-Scores-and-Fixtures",FALSE,"N"
"1153","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2022-2023",2023,"https://fbref.com/en/comps/82/2022-2023/2022-2023-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2022-2023/schedule/2022-2023-Indian-Super-League-Scores-and-Fixtures",FALSE,"N"
"1154","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2021-2022",2022,"https://fbref.com/en/comps/82/2021-2022/2021-2022-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2021-2022/schedule/2021-2022-Indian-Super-League-Scores-and-Fixtures",FALSE,"N"
"1155","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2020-2021",2021,"https://fbref.com/en/comps/82/2020-2021/2020-2021-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2020-2021/schedule/2020-2021-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1156","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2019-2020",2020,"https://fbref.com/en/comps/82/2019-2020/2019-2020-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2019-2020/schedule/2019-2020-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1157","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2018-2019",2019,"https://fbref.com/en/comps/82/2018-2019/2018-2019-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2018-2019/schedule/2018-2019-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1158","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2017-2018",2018,"https://fbref.com/en/comps/82/2017-2018/2017-2018-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2017-2018/schedule/2017-2018-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1159","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2016",2016,"https://fbref.com/en/comps/82/2016/2016-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2016/schedule/2016-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1160","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2015",2015,"https://fbref.com/en/comps/82/2015/2015-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2015/schedule/2015-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1161","Domestic Leagues - 1st Tier","Indian Super League","IND","M",NA,"2014","2024-2025","1st","","https://fbref.com/en/comps/82/history/Indian-Super-League-Seasons","2014",2014,"https://fbref.com/en/comps/82/2014/2014-Indian-Super-League-Stats","https://fbref.com/en/comps/82/2014/schedule/2014-Indian-Super-League-Scores-and-Fixtures",TRUE,"N"
"1162","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2025-2026",2026,"https://fbref.com/en/comps/64/2025-2026/2025-2026-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2025-2026/schedule/2025-2026-Persian-Gulf-Pro-League-Scores-and-Fixtures",FALSE,"N"
"1163","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2024-2025",2025,"https://fbref.com/en/comps/64/Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/schedule/Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1164","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2023-2024",2024,"https://fbref.com/en/comps/64/2023-2024/2023-2024-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2023-2024/schedule/2023-2024-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1165","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2022-2023",2023,"https://fbref.com/en/comps/64/2022-2023/2022-2023-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2022-2023/schedule/2022-2023-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1166","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2021-2022",2022,"https://fbref.com/en/comps/64/2021-2022/2021-2022-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2021-2022/schedule/2021-2022-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1167","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2020-2021",2021,"https://fbref.com/en/comps/64/2020-2021/2020-2021-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2020-2021/schedule/2020-2021-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1168","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2019-2020",2020,"https://fbref.com/en/comps/64/2019-2020/2019-2020-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2019-2020/schedule/2019-2020-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1169","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2018-2019",2019,"https://fbref.com/en/comps/64/2018-2019/2018-2019-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2018-2019/schedule/2018-2019-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1170","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2017-2018",2018,"https://fbref.com/en/comps/64/2017-2018/2017-2018-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2017-2018/schedule/2017-2018-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1171","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2016-2017",2017,"https://fbref.com/en/comps/64/2016-2017/2016-2017-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2016-2017/schedule/2016-2017-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1172","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2015-2016",2016,"https://fbref.com/en/comps/64/2015-2016/2015-2016-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2015-2016/schedule/2015-2016-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1173","Domestic Leagues - 1st Tier","Persian Gulf Pro League","IRN","M",NA,"2014-2015","2025-2026","1st","Iranian Player of the Year","https://fbref.com/en/comps/64/history/Persian-Gulf-Pro-League-Seasons","2014-2015",2015,"https://fbref.com/en/comps/64/2014-2015/2014-2015-Persian-Gulf-Pro-League-Stats","https://fbref.com/en/comps/64/2014-2015/schedule/2014-2015-Persian-Gulf-Pro-League-Scores-and-Fixtures",TRUE,"N"
"1174","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2025-2026",2026,"https://fbref.com/en/comps/11/2025-2026/2025-2026-Serie-A-Stats","https://fbref.com/en/comps/11/2025-2026/schedule/2025-2026-Serie-A-Scores-and-Fixtures",FALSE,"N"
"1175","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2024-2025",2025,"https://fbref.com/en/comps/11/Serie-A-Stats","https://fbref.com/en/comps/11/schedule/Serie-A-Scores-and-Fixtures",TRUE,"N"
"1176","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2023-2024",2024,"https://fbref.com/en/comps/11/2023-2024/2023-2024-Serie-A-Stats","https://fbref.com/en/comps/11/2023-2024/schedule/2023-2024-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1177","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2022-2023",2023,"https://fbref.com/en/comps/11/2022-2023/2022-2023-Serie-A-Stats","https://fbref.com/en/comps/11/2022-2023/schedule/2022-2023-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1178","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2021-2022",2022,"https://fbref.com/en/comps/11/2021-2022/2021-2022-Serie-A-Stats","https://fbref.com/en/comps/11/2021-2022/schedule/2021-2022-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1179","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2020-2021",2021,"https://fbref.com/en/comps/11/2020-2021/2020-2021-Serie-A-Stats","https://fbref.com/en/comps/11/2020-2021/schedule/2020-2021-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1180","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2019-2020",2020,"https://fbref.com/en/comps/11/2019-2020/2019-2020-Serie-A-Stats","https://fbref.com/en/comps/11/2019-2020/schedule/2019-2020-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1181","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2018-2019",2019,"https://fbref.com/en/comps/11/2018-2019/2018-2019-Serie-A-Stats","https://fbref.com/en/comps/11/2018-2019/schedule/2018-2019-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1182","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2017-2018",2018,"https://fbref.com/en/comps/11/2017-2018/2017-2018-Serie-A-Stats","https://fbref.com/en/comps/11/2017-2018/schedule/2017-2018-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1183","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2016-2017",2017,"https://fbref.com/en/comps/11/2016-2017/2016-2017-Serie-A-Stats","https://fbref.com/en/comps/11/2016-2017/schedule/2016-2017-Serie-A-Scores-and-Fixtures",TRUE,"N"
"1184","Domestic Leagues - 1st Tier","Serie A","ITA","M",NA,"1988-1989","2025-2026","1st","Serie A Footballer of the Year, Serie A Italian Footballer of the Year","https://fbref.com/en/comps/11/history/Serie-A-Seasons","2015-2016",2016,"https://fbref.com/en/comps/11/2015-2016/2015-2016-Serie-A-Stats","https://fbref.com/en/comps/11/2015-2016/schedule/2015-2016-Serie-A-Scores-and-Fixtures",TRUE,"N"
